4.7894516018e+04 5.9930700000e-01 2.5298951333e-01 1.4406194565e-01 1.2398878140e-02 2.4301801155e-02 2.2868771218e-01 2.7729131449e-01
4.7894959320e+04 2.9895520000e-01 2.5332749632e-01 1.4358110388e-01 1.2311978084e-02 2.4131477045e-02 2.2919601928e-01 2.7745897337e-01
4.7895433557e+04 2.1771790000e-01 2.5306757226e-01 1.4308436958e-01 1.2224522685e-02 2.3960064462e-02 2.2910750780e-01 2.7702763672e-01
4.7896002988e+04 2.2926790000e-01 2.5289511087e-01 1.4257549805e-01 1.2136832384e-02 2.3788191473e-02 2.2910691940e-01 2.7668330234e-01
4.7896542982e+04 2.1295200000e-01 2.5260775036e-01 1.4209808387e-01 1.2052602167e-02 2.3623100248e-02 2.2898465011e-01 2.7623085061e-01
4.7897123732e+04 2.3580920000e-01 2.5248776071e-01 1.4159308414e-01 1.1966799750e-02 2.3454927510e-02 2.2903283320e-01 2.7594268822e-01
4.7897630355e+04 1.7537300001e-01 2.5194084752e-01 1.4123481563e-01 1.1894117131e-02 2.3312469576e-02 2.2862837794e-01 2.7525331709e-01
4.7898234645e+04 2.1814140000e-01 2.5170282324e-01 1.4076147043e-01 1.1812440195e-02 2.3152382783e-02 2.2855044046e-01 2.7485520602e-01
4.7898825047e+04 2.3440280000e-01 2.5158184406e-01 1.4027236407e-01 1.1730164368e-02 2.2991122161e-02 2.2859072190e-01 2.7457296622e-01
4.7899406311e+04 2.6501600000e-01 2.5167513681e-01 1.3978549271e-01 1.1648791059e-02 2.2831630475e-02 2.2884350633e-01 2.7450676728e-01
4.7899992397e+04 2.4500080000e-01 2.5162910690e-01 1.3930037594e-01 1.1568266564e-02 2.2673802466e-02 2.2895530443e-01 2.7430290936e-01
4.7900506727e+04 2.0213500000e-01 2.5129010616e-01 1.3887920494e-01 1.1493724781e-02 2.2527700571e-02 2.2876240559e-01 2.7381780673e-01
4.7901058515e+04 2.0466590000e-01 2.5097293469e-01 1.3845582373e-01 1.1419643872e-02 2.2382501988e-02 2.2859043271e-01 2.7335543668e-01
4.7901617639e+04 2.1086000000e-01 2.5070190135e-01 1.3802320581e-01 1.1345437630e-02 2.2237057755e-02 2.2846484360e-01 2.7293895911e-01
4.7902171617e+04 2.0646940000e-01 2.5040503893e-01 1.3760352186e-01 1.1272919748e-02 2.2094922706e-02 2.2831011622e-01 2.7249996163e-01
4.7902749350e+04 2.2589820000e-01 2.5024166000e-01 1.3715548737e-01 1.1198698649e-02 2.1949449353e-02 2.2829221065e-01 2.7219110935e-01
4.7903298513e+04 2.1619680000e-01 2.5001619735e-01 1.3672542513e-01 1.1126557299e-02 2.1808052306e-02 2.2820814505e-01 2.7182424966e-01
4.7903912123e+04 2.7072530000e-01 2.5015244145e-01 1.3628222382e-01 1.1053948011e-02 2.1665738102e-02 2.2848670334e-01 2.7181817955e-01
4.7905081321e+04 8.3408410000e-01 2.5396898824e-01 1.4375218687e-01 1.1621675497e-02 2.2778483975e-02 2.3119050426e-01 2.7674747221e-01
4.7905321633e+04 2.9378650000e-01 2.5422754351e-01 1.4331732646e-01 1.1548839281e-02 2.2635724990e-02 2.3159181852e-01 2.7686326850e-01
4.7905929107e+04 3.2126430000e-01 2.5466003871e-01 1.4295204230e-01 1.1482184348e-02 2.2505081323e-02 2.3215495739e-01 2.7716512003e-01
4.7906412404e+04 2.0758250000e-01 2.5435825962e-01 1.4253968496e-01 1.1412308298e-02 2.2368124264e-02 2.3199013535e-01 2.7672638388e-01
4.7906998053e+04 2.2626410001e-01 2.5417931592e-01 1.4209967016e-01 1.1340788304e-02 2.2227945076e-02 2.3195137085e-01 2.7640726100e-01
4.7907558990e+04 2.2481580000e-01 2.5399347089e-01 1.4166554029e-01 1.1270305249e-02 2.2089798288e-02 2.3190367260e-01 2.7608326917e-01
4.7908176163e+04 2.8284550000e-01 2.5417493019e-01 1.4123493925e-01 1.1200659253e-02 2.1953292137e-02 2.3222163805e-01 2.7612822233e-01
4.7908742311e+04 2.7496010000e-01 2.5430483750e-01 1.4079963270e-01 1.1131188326e-02 2.1817129119e-02 2.3248770838e-01 2.7612196662e-01
4.7909249459e+04 2.1419930000e-01 2.5405573478e-01 1.4039430744e-01 1.1064621467e-02 2.1686658075e-02 2.3236907671e-01 2.7574239286e-01
4.7909814385e+04 2.1760120001e-01 2.5383070679e-01 1.3998674354e-01 1.0998397292e-02 2.1556858693e-02 2.3227384810e-01 2.7538756548e-01
4.7910369360e+04 2.0095540000e-01 2.5350631840e-01 1.3961507988e-01 1.0935497029e-02 2.1433574177e-02 2.3207274423e-01 2.7493989258e-01
4.7910971615e+04 2.4103550000e-01 2.5343027683e-01 1.3918953967e-01 1.0868877013e-02 2.1302998945e-02 2.3212727788e-01 2.7473327577e-01
4.7911489448e+04 2.0808270000e-01 2.5315544303e-01 1.3880916028e-01 1.0806278472e-02 2.1180305805e-02 2.3197513722e-01 2.7433574884e-01
4.7912081791e+04 2.4780600000e-01 2.5312321747e-01 1.3838850630e-01 1.0741031191e-02 2.1052421135e-02 2.3207079633e-01 2.7417563860e-01
4.7912621489e+04 2.3024180000e-01 2.5298620299e-01 1.3798233668e-01 1.0677393780e-02 2.0927691810e-02 2.3205851118e-01 2.7391389480e-01
4.7913389345e+04 4.3055130000e-01 2.5404313809e-01 1.3824498606e-01 1.0665832232e-02 2.0905031175e-02 2.3313810692e-01 2.7494816927e-01
4.7914443742e+04 3.8925190000e-01 2.5484318994e-01 1.3822246608e-01 1.0632497391e-02 2.0839694886e-02 2.3400349505e-01 2.7568288483e-01
4.7914978088e+04 3.4377060000e-01 2.5536629235e-01 1.3798059514e-01 1.0582628561e-02 2.0741951980e-02 2.3462434037e-01 2.7610824433e-01
4.7915493851e+04 2.3632600000e-01 2.5525494561e-01 1.3758183123e-01 1.0521145593e-02 2.0621445362e-02 2.3463350025e-01 2.7587639098e-01
4.7916155172e+04 3.0951460001e-01 2.5557040872e-01 1.3724096758e-01 1.0464525673e-02 2.0510470320e-02 2.3505993840e-01 2.7608087904e-01
4.7916676104e+04 2.6235210000e-01 2.5560960925e-01 1.3684239545e-01 1.0403934670e-02 2.0391711953e-02 2.3521789730e-01 2.7600132120e-01
4.7917314279e+04 3.3888120000e-01 2.5608818161e-01 1.3659144112e-01 1.0354970428e-02 2.0295742039e-02 2.3579243957e-01 2.7638392365e-01
